Year,Disaster Group,Disaster Subgroup,Disaster Type,ISO,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Total Damages ('000 US$),CPI,Magnitude,Magnitude Scale
2000,Technological,Transport,Water,BMU,,,2000,3.0,24.0,2000,3.0,24.0,18.0,,,,,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,ECU,,,2000,3.0,,2000,3.0,,,,100000.0,,100000.0,,56.51429055927763,,Vaccinated
2000,Natural,Biological,Epidemic,ECU,,,2000,3.0,,2000,3.0,,8.0,,220.0,,220.0,,56.51429055927763,,Vaccinated
2000,Natural,Hydrological,Mass movement (wet),ECU,,,2000,4.0,12.0,2000,4.0,12.0,14.0,25.0,,180.0,205.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,KEN,,,2000,4.0,20.0,2000,4.0,20.0,46.0,,,,,,56.51429055927763,,nan
2000,Technological,Transport,Road,IND,,,2000,4.0,21.0,2000,4.0,21.0,16.0,53.0,,,53.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,IND,,,2000,3.0,,2000,3.0,,24.0,,,,,,56.51429055927763,,nan
2000,Technological,Industrial accident,Explosion (Industrial),CHN,,,2000,4.0,15.0,2000,4.0,15.0,43.0,,,,,,56.51429055927763,,m3
2000,Natural,Meteorological,Storm,BGD,,,2000,4.0,21.0,2000,4.0,21.0,20.0,300.0,,62500.0,62800.0,,56.51429055927763,120.0,Kph
2000,Natural,Biological,Epidemic,SAU,,,2000,3.0,,2000,4.0,27.0,57.0,,168.0,,168.0,,56.51429055927763,,nan
2000,Natural,Meteorological,Storm,AUS,,,2000,4.0,3.0,2000,4.0,3.0,,,400.0,,400.0,106168.0,56.51429055927763,130.0,Kph
2000,Natural,Climatological,Wildfire,HND,,,2000,2.0,,2000,2.0,,,,,,,,56.51429055927763,125.0,Km2
2000,Natural,Hydrological,Mass movement (wet),GUF,,,2000,4.0,19.0,2000,4.0,19.0,10.0,5.0,,,5.0,,56.51429055927763,,nan
2000,Natural,Climatological,Wildfire,RUS,,,2000,7.0,,2000,7.0,,,,,,,,56.51429055927763,250.0,Km2
2000,Technological,Transport,Air,COD,,,2000,4.0,19.0,2000,4.0,19.0,20.0,,,,,,56.51429055927763,,nan
2000,Technological,Transport,Water,NGA,,,2000,4.0,19.0,2000,4.0,19.0,124.0,,,,,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,SOM,,,2000,4.0,,2000,4.0,,390.0,,,,,,56.51429055927763,,Vaccinated
2000,Technological,Transport,Road,IND,,,2000,4.0,27.0,2000,4.0,27.0,53.0,15.0,,,15.0,,56.51429055927763,,nan
2000,Technological,Transport,Water,PHL,,,2000,4.0,13.0,2000,4.0,13.0,143.0,23.0,,,23.0,,56.51429055927763,,nan
2000,Technological,Transport,Rail,COG,,,2000,4.0,12.0,2000,4.0,12.0,11.0,31.0,,,31.0,,56.51429055927763,,nan
2000,Technological,Miscellaneous accident,Fire (Miscellaneous),COD,,,2000,4.0,14.0,2000,4.0,14.0,109.0,258.0,,,258.0,,56.51429055927763,,nan
2000,Technological,Transport,Water,BGD,,,2000,5.0,2.0,2000,5.0,2.0,95.0,,,,,,56.51429055927763,,nan
2000,Natural,Meteorological,Storm,BGD,,,2000,4.0,11.0,2000,4.0,11.0,,12.0,,7000.0,7012.0,,56.51429055927763,80.0,Kph
2000,Natural,Geophysical,Earthquake,IDN,-1.105,123.573,2000,5.0,4.0,2000,5.0,4.0,45.0,270.0,,52500.0,52770.0,53084.0,56.51429055927763,7.6,Moment Magnitude
2000,Natural,Climatological,Wildfire,RUS,,,2000,5.0,,2000,5.0,,,,,,,,56.51429055927763,930.0,Km2
2000,Natural,Hydrological,Flood,USA,,,2000,5.0,6.0,2000,5.0,9.0,2.0,,,2000.0,2000.0,,56.51429055927763,,Km2
2000,Technological,Transport,Air,PHL,,,2000,4.0,19.0,2000,4.0,19.0,131.0,,,,,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,KAZ,,,2000,4.0,,2000,4.0,,,,2500.0,,2500.0,2654.0,56.51429055927763,108.0,Km2
2000,Technological,Transport,Road,IND,,,2000,5.0,8.0,2000,5.0,8.0,20.0,19.0,,,19.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,CHN,,,2000,5.0,9.0,2000,5.0,9.0,25.0,11.0,,,11.0,,56.51429055927763,,nan
2000,Technological,Miscellaneous accident,Explosion (Miscellaneous),NGA,,,2000,5.0,11.0,2000,5.0,11.0,10.0,20.0,,,20.0,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,BDI,,,2000,9.0,,2000,9.0,,,,8000.0,,8000.0,,56.51429055927763,,Vaccinated
2000,Natural,Climatological,Wildfire,USA,,,2000,5.0,,2000,9.0,,,,25000.0,400.0,25400.0,2654196.0,56.51429055927763,194.0,Km2
2000,Natural,Biological,Epidemic,FSM,,,2000,4.0,17.0,2000,8.0,21.0,19.0,,3431.0,,3431.0,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,MOZ,,,2000,3.0,,2000,3.0,,,,16773.0,,16773.0,,56.51429055927763,,Vaccinated
2000,Technological,Transport,Road,IND,,,2000,5.0,12.0,2000,5.0,12.0,26.0,30.0,,,30.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,BIH,,,2000,5.0,13.0,2000,5.0,13.0,44.0,11.0,,,11.0,,56.51429055927763,,nan
2000,Technological,Miscellaneous accident,Collapse (Miscellaneous),EGY,,,2000,5.0,14.0,2000,5.0,14.0,16.0,2.0,,,2.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,BEN,,,2000,5.0,14.0,2000,5.0,14.0,51.0,80.0,,,80.0,,56.51429055927763,,nan
2000,Technological,Miscellaneous accident,Explosion (Miscellaneous),NLD,,,2000,5.0,13.0,2000,5.0,13.0,25.0,1000.0,2000.0,,3000.0,452983.0,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,GBR,,,2000,4.0,27.0,2000,4.0,27.0,,,200.0,,200.0,,56.51429055927763,,Km2
2000,Natural,Biological,Infestation,AUS,,,2000,4.0,,2000,4.0,,,,,,,212336.0,56.51429055927763,,nan
2000,Technological,Industrial accident,Fire (Industrial),CHN,,,2000,4.0,22.0,2000,4.0,22.0,38.0,20.0,,,20.0,,56.51429055927763,,m3
2000,Technological,Transport,Road,CHN,,,2000,5.0,15.0,2000,5.0,15.0,19.0,25.0,,,25.0,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,ETH,,,2000,5.0,,2000,5.0,,51.0,,,,,,56.51429055927763,,Vaccinated
2000,Technological,Transport,Road,DEU,,,2000,5.0,17.0,2000,5.0,17.0,11.0,,,,,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,ARG,,,2000,5.0,15.0,2000,5.0,15.0,4.0,40.0,30000.0,,30040.0,,56.51429055927763,,Km2
2000,Technological,Transport,Road,CMR,,,2000,5.0,17.0,2000,5.0,17.0,20.0,40.0,,,40.0,,56.51429055927763,,nan
2000,Natural,Meteorological,Storm,PHL,,,2000,5.0,18.0,2000,5.0,18.0,12.0,4.0,235885.0,,235889.0,2125.0,56.51429055927763,,Kph
2000,Natural,Hydrological,Flood,IDN,,,2000,5.0,16.0,2000,5.0,24.0,126.0,,50000.0,,50000.0,139788.0,56.51429055927763,11400.0,Km2
2000,Natural,Hydrological,Flood,SOM,,,2000,5.0,1.0,2000,5.0,1.0,,,3500.0,,3500.0,,56.51429055927763,46000.0,Km2
2000,Natural,Hydrological,Flood,AGO,,,2000,5.0,3.0,2000,5.0,3.0,11.0,11.0,,,11.0,,56.51429055927763,,Km2
2000,Technological,Transport,Water,TUR,,,2000,5.0,20.0,2000,5.0,20.0,38.0,16.0,,,16.0,,56.51429055927763,,nan
2000,Technological,Transport,Air,USA,,,2000,5.0,21.0,2000,5.0,21.0,19.0,,,,,,56.51429055927763,,nan
2000,Technological,Miscellaneous accident,Collapse (Miscellaneous),USA,,,2000,5.0,20.0,2000,5.0,20.0,,107.0,,,107.0,,56.51429055927763,,nan
2000,Technological,Transport,Rail,SEN,,,2000,5.0,22.0,2000,5.0,22.0,13.0,210.0,,,210.0,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,COL,,,2000,5.0,18.0,2000,5.0,24.0,96.0,,12000.0,,12000.0,,56.51429055927763,200000.0,Km2
2000,Natural,Hydrological,Flood,ECU,,,2000,5.0,22.0,2000,5.0,22.0,34.0,32.0,,,32.0,,56.51429055927763,,Km2
2000,Technological,Transport,Water,IDN,,,2000,5.0,7.0,2000,5.0,7.0,41.0,,,,,,56.51429055927763,,nan
2000,Natural,Meteorological,Extreme temperature,BLR,,,2000,5.0,,2000,5.0,,,,,,,53615.0,56.51429055927763,,°C
2000,Natural,Meteorological,Storm,CHN,,,2000,5.0,1.0,2000,5.0,5.0,26.0,,,,,8847.0,56.51429055927763,,Kph
2000,Natural,Hydrological,Flood,USA,,,2000,5.0,6.0,2000,5.0,9.0,1.0,,300.0,,300.0,,56.51429055927763,,Km2
2000,Natural,Geophysical,Earthquake,TUR,38.164,38.777,2000,5.0,7.0,2000,5.0,7.0,1.0,,1000.0,,1000.0,,56.51429055927763,4.5,Moment Magnitude
2000,Natural,Biological,Epidemic,NGA,,,2000,5.0,,2000,5.0,,60.0,,40.0,,40.0,,56.51429055927763,,Vaccinated
2000,Natural,Meteorological,Storm,JPN,,,2000,5.0,24.0,2000,5.0,24.0,,100.0,12000.0,,12100.0,619312.0,56.51429055927763,,Kph
2000,Natural,Hydrological,Flood,URY,,,2000,5.0,16.0,2000,5.0,16.0,,,5000.0,,5000.0,,56.51429055927763,,Km2
2000,Natural,Hydrological,Flood,MEX,,,2000,5.0,13.0,2000,5.0,13.0,14.0,,,,,,56.51429055927763,,Km2
2000,Natural,Meteorological,Extreme temperature,RUS,,,2000,5.0,13.0,2000,5.0,13.0,,,,,,,56.51429055927763,-9.0,°C
2000,Natural,Hydrological,Flood,RUS,,,2000,5.0,13.0,2000,5.0,13.0,,,1200.0,,1200.0,,56.51429055927763,,Km2
2000,Natural,Climatological,Wildfire,USA,,,2000,5.0,14.0,2000,5.0,14.0,,,,,,,56.51429055927763,16.0,Km2
2000,Technological,Transport,Road,CHN,,,2000,5.0,27.0,2000,5.0,27.0,26.0,19.0,,,19.0,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,TUR,,,2000,5.0,27.0,2000,5.0,27.0,2.0,,1000.0,,1000.0,70779.0,56.51429055927763,17000.0,Km2
2000,Technological,Transport,Road,TUN,,,2000,5.0,25.0,2000,5.0,25.0,13.0,,,,,,56.51429055927763,,nan
2000,Natural,Meteorological,Storm,BGD,,,2000,5.0,27.0,2000,6.0,19.0,36.0,,70000.0,1000.0,71000.0,,56.51429055927763,70.0,Kph
2000,Natural,Biological,Epidemic,RUS,,,2000,1.0,,2000,1.0,,,,124.0,,124.0,,56.51429055927763,,Vaccinated
2000,Natural,Biological,Epidemic,IRN,,,2000,5.0,2.0,2000,5.0,2.0,76.0,,,,,,56.51429055927763,,Vaccinated
2000,Technological,Transport,Road,NGA,,,2000,6.0,1.0,2000,6.0,1.0,17.0,,,,,,56.51429055927763,,nan
2000,Technological,Transport,Road,IRN,,,2000,6.0,1.0,2000,6.0,1.0,15.0,9.0,,,9.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,TZA,,,2000,6.0,2.0,2000,6.0,2.0,10.0,38.0,,,38.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,IND,,,2000,6.0,3.0,2000,6.0,3.0,18.0,28.0,,,28.0,,56.51429055927763,,nan
2000,Technological,Miscellaneous accident,Miscellaneous accident (General),CHN,,,2000,6.0,4.0,2000,6.0,4.0,13.0,,,,,,56.51429055927763,,nan
2000,Natural,Geophysical,Earthquake,TUR,40.693,32.992,2000,6.0,6.0,2000,6.0,6.0,2.0,80.0,23000.0,,23080.0,,56.51429055927763,6.0,Moment Magnitude
2000,Technological,Miscellaneous accident,Miscellaneous accident (General),ETH,,,2000,6.0,5.0,2000,6.0,5.0,14.0,67.0,,,67.0,,56.51429055927763,,nan
2000,Natural,Geophysical,Earthquake,IDN,-4.646,102.102,2000,6.0,4.0,2000,6.0,4.0,103.0,2714.0,200000.0,2000.0,204714.0,72548.0,56.51429055927763,6.7,Moment Magnitude
2000,Natural,Meteorological,Storm,BGD,,,2000,5.0,23.0,2000,5.0,23.0,28.0,,,,,,56.51429055927763,,Kph
2000,Natural,Climatological,Wildfire,RUS,,,2000,7.0,,2000,7.0,,,,,,,,56.51429055927763,1000.0,Km2
2000,Natural,Hydrological,Flood,USA,,,2000,5.0,19.0,2000,5.0,19.0,,,240.0,,240.0,,56.51429055927763,,Km2
2000,Natural,Hydrological,Flood,USA,,,2000,5.0,23.0,2000,5.0,23.0,2.0,,300.0,,300.0,176946.0,56.51429055927763,,Km2
2000,Natural,Geophysical,Earthquake,CHN,37.012,103.791,2000,6.0,6.0,2000,6.0,6.0,,20.0,,80.0,100.0,,56.51429055927763,5.6,Moment Magnitude
2000,Natural,Hydrological,Flood,GTM,,,2000,6.0,6.0,2000,6.0,21.0,16.0,24.0,2500.0,,2524.0,,56.51429055927763,11600.0,Km2
2000,Natural,Biological,Epidemic,ZWE,,,2000,1.0,,2000,1.0,,93.0,,1675.0,,1675.0,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,MWI,,,2000,1.0,,2000,1.0,,83.0,,3323.0,,3323.0,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,CHN,,,2000,5.0,31.0,2000,6.0,19.0,34.0,183.0,154000.0,,154183.0,38928.0,56.51429055927763,114000.0,Km2
2000,Natural,Geophysical,Earthquake,GRC,38.922,20.64,2000,5.0,26.0,2000,5.0,26.0,,,600.0,,600.0,,56.51429055927763,5.6,Moment Magnitude
2000,Natural,Biological,Epidemic,AFG,,,2000,5.0,,2000,7.0,11.0,16.0,,11.0,,11.0,,56.51429055927763,,Vaccinated
2000,Natural,Biological,Epidemic,IND,,,2000,5.0,,2000,5.0,,84.0,,1055.0,,1055.0,,56.51429055927763,,Vaccinated
2000,Natural,Biological,Epidemic,PAK,,,2000,6.0,,2000,6.0,,4.0,,246.0,,246.0,,56.51429055927763,,Vaccinated
2000,Natural,Biological,Epidemic,IND,,,2000,5.0,,2000,5.0,,,,192.0,,192.0,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,CHL,,,2000,6.0,5.0,2000,6.0,16.0,1.0,,42000.0,,42000.0,,56.51429055927763,84000.0,Km2
2000,Natural,Meteorological,Storm,AUT,,,2000,5.0,27.0,2000,5.0,27.0,,,,,,35389.0,56.51429055927763,,Kph
2000,Natural,Meteorological,Storm,GIN,,,2000,6.0,11.0,2000,6.0,11.0,4.0,,,,,,56.51429055927763,200.0,Kph
2000,Technological,Transport,Road,IND,,,2000,6.0,11.0,2000,6.0,11.0,27.0,25.0,,,25.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,CAF,,,2000,6.0,11.0,2000,6.0,11.0,12.0,10.0,,,10.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,UGA,,,2000,6.0,10.0,2000,6.0,10.0,20.0,,,,,,56.51429055927763,,nan
2000,Technological,Transport,Water,BGD,,,2000,5.0,31.0,2000,5.0,31.0,20.0,35.0,,,35.0,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,MEX,,,2000,5.0,30.0,2000,5.0,30.0,5.0,,2000.0,,2000.0,,56.51429055927763,,Km2
2000,Technological,Transport,Rail,USA,,,2000,5.0,27.0,2000,5.0,27.0,,,2500.0,,2500.0,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,IDN,,,2000,5.0,,2000,5.0,,15.0,,203.0,,203.0,,56.51429055927763,,Vaccinated
2000,Natural,Biological,Epidemic,NER,,,2000,5.0,,2000,5.0,,15.0,,63.0,,63.0,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,LBR,,,2000,5.0,,2000,5.0,,3.0,,112.0,,112.0,,56.51429055927763,,nan
2000,Natural,Meteorological,Storm,IND,,,2000,10.0,17.0,2000,10.0,17.0,,,,,,,56.51429055927763,100.0,Kph
2000,Natural,Meteorological,Extreme temperature,HRV,,,2000,6.0,,2000,6.0,,40.0,200.0,,,200.0,424671.0,56.51429055927763,35.0,°C
2000,Technological,Transport,Water,CHN,,,2000,6.0,12.0,2000,6.0,12.0,44.0,,,,,,56.51429055927763,,nan
2000,Natural,Hydrological,Mass movement (wet),CHN,,,2000,6.0,5.0,2000,6.0,5.0,71.0,,,2000.0,2000.0,,56.51429055927763,,nan
2000,Natural,Climatological,Wildfire,CYP,,,2000,6.0,13.0,2000,6.0,13.0,,,,,,,56.51429055927763,40.0,Km2
2000,Natural,Hydrological,Flood,CHN,,,2000,6.0,1.0,2000,6.0,1.0,4.0,,15000.0,,15000.0,,56.51429055927763,,Km2
2000,Natural,Hydrological,Flood,GBR,,,2000,6.0,,2000,6.0,,,,240.0,,240.0,32116.0,56.51429055927763,,Km2
2000,Natural,Hydrological,Flood,IND,,,2000,6.0,10.0,2000,6.0,10.0,20.0,,3000000.0,,3000000.0,,56.51429055927763,55000.0,Km2
2000,Natural,Hydrological,Flood,MEX,,,2000,6.0,10.0,2000,6.0,14.0,120.0,,,,,,56.51429055927763,,Km2
2000,Technological,Transport,Road,MLI,,,2000,6.0,16.0,2000,6.0,16.0,20.0,28.0,,,28.0,,56.51429055927763,,nan
2000,Natural,Geophysical,Earthquake,ISL,63.966,-20.487,2000,6.0,17.0,2000,6.0,17.0,,1.0,57.0,33.0,91.0,21234.0,56.51429055927763,6.5,Moment Magnitude
2000,Natural,Meteorological,Extreme temperature,UKR,,,2000,5.0,1.0,2000,5.0,11.0,,,,,,150404.0,56.51429055927763,,°C
2000,Natural,Meteorological,Storm,USA,,,2000,5.0,26.0,2000,5.0,26.0,,,,,,50430.0,56.51429055927763,,Kph
2000,Technological,Miscellaneous accident,Fire (Miscellaneous),BRA,,,2000,6.0,20.0,2000,6.0,20.0,12.0,,,,,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,CAF,,,2000,5.0,,2000,5.0,,300.0,,1700.0,,1700.0,,56.51429055927763,,Vaccinated
2000,Natural,Biological,Epidemic,RUS,,,2000,6.0,,2000,6.0,,,,100.0,,100.0,,56.51429055927763,,Vaccinated
2000,Technological,Transport,Road,IRN,,,2000,6.0,21.0,2000,6.0,21.0,11.0,16.0,,,16.0,,56.51429055927763,,nan
2000,Technological,Industrial accident,Explosion (Industrial),NGA,,,2000,6.0,21.0,2000,6.0,21.0,17.0,,,,,,56.51429055927763,,m3
2000,Natural,Hydrological,Flood,NIC,,,2000,6.0,,2000,6.0,,,,5500.0,,5500.0,,56.51429055927763,,Km2
2000,Technological,Transport,Road,GIN,,,2000,6.0,22.0,2000,6.0,22.0,20.0,10.0,,,10.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,GIN,,,2000,5.0,,2000,5.0,,35.0,,,,,,56.51429055927763,,nan
2000,Technological,Miscellaneous accident,Fire (Miscellaneous),AUS,,,2000,6.0,23.0,2000,6.0,23.0,18.0,9.0,,,9.0,,56.51429055927763,,nan
2000,Natural,Meteorological,Storm,CHN,,,2000,6.0,17.0,2000,6.0,17.0,33.0,10.0,,,10.0,,56.51429055927763,,Kph
2000,Natural,Meteorological,Extreme temperature,PAK,,,2000,6.0,,2000,6.0,,24.0,,,,,,56.51429055927763,46.0,°C
2000,Technological,Transport,Water,BGD,,,2000,6.0,14.0,2000,6.0,14.0,20.0,40.0,,,40.0,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,RUS,,,2000,8.0,,2000,8.0,,,,6000.0,,6000.0,12386.0,56.51429055927763,,Km2
2000,Technological,Transport,Water,GHA,,,2000,6.0,24.0,2000,6.0,24.0,13.0,,,,,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,FRA,,,2000,6.0,10.0,2000,6.0,10.0,1.0,,200.0,,200.0,,56.51429055927763,30.0,Km2
2000,Natural,Hydrological,Flood,FRA,,,2000,5.0,,2000,5.0,,2.0,10.0,,,10.0,,56.51429055927763,,Km2
2000,Natural,Hydrological,Mass movement (wet),IND,,,2000,6.0,,2000,6.0,,43.0,,,,,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,ESP,,,2000,6.0,10.0,2000,6.0,10.0,16.0,,500.0,,500.0,,56.51429055927763,,Km2
2000,Natural,Meteorological,Storm,USA,,,2000,5.0,23.0,2000,5.0,23.0,,,,,,,56.51429055927763,,Kph
2000,Natural,Meteorological,Storm,VNM,,,2000,6.0,12.0,2000,6.0,12.0,3.0,29.0,,100.0,129.0,,56.51429055927763,,Kph
2000,Technological,Transport,Rail,PAK,,,2000,6.0,13.0,2000,6.0,13.0,20.0,,,,,,56.51429055927763,,nan
2000,Natural,Climatological,Wildfire,USA,,,2000,6.0,12.0,2000,6.0,12.0,,,800.0,210.0,1010.0,,56.51429055927763,85.0,Km2
2000,Natural,Hydrological,Flood,NGA,,,2000,6.0,,2000,6.0,,,,,250.0,250.0,,56.51429055927763,,Km2
2000,Natural,Biological,Epidemic,LBR,,,2000,6.0,,2000,6.0,,10.0,,,,,,56.51429055927763,,Vaccinated
2000,Natural,Biological,Epidemic,UGA,,,2000,2.0,27.0,2000,2.0,27.0,22.0,,281.0,,281.0,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,SLE,,,2000,6.0,,2000,6.0,,38.0,,,,,,56.51429055927763,,Vaccinated
2000,Natural,Biological,Epidemic,KAZ,,,2000,1.0,,2000,1.0,,,,114.0,,114.0,,56.51429055927763,,Vaccinated
2000,Technological,Transport,Air,LAO,,,2000,6.0,25.0,2000,6.0,25.0,18.0,,,,,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,CHN,,,2000,6.0,17.0,2000,6.0,30.0,43.0,10.0,,31000.0,31010.0,33620.0,56.51429055927763,76000.0,Km2
2000,Natural,Hydrological,Flood,BGD,,,2000,6.0,24.0,2000,6.0,24.0,11.0,50.0,200000.0,,200050.0,,56.51429055927763,17000.0,Km2
2000,Natural,Hydrological,Mass movement (wet),CRI,,,2000,6.0,27.0,2000,6.0,27.0,7.0,,200.0,,200.0,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,CHL,,,2000,6.0,12.0,2000,6.0,26.0,15.0,,129266.0,10401.0,139667.0,53084.0,56.51429055927763,,Km2
2000,Natural,Hydrological,Flood,CHN,,,2000,6.0,8.0,2000,6.0,8.0,33.0,,300000.0,,300000.0,106168.0,56.51429055927763,,Km2
2000,Technological,Industrial accident,Explosion (Industrial),CHN,,,2000,6.0,30.0,2000,6.0,30.0,66.0,160.0,,,160.0,,56.51429055927763,,m3
2000,Natural,Meteorological,Extreme temperature,GRC,,,2000,7.0,,2000,7.0,,27.0,176.0,,,176.0,5308.0,56.51429055927763,44.4,°C
2000,Natural,Meteorological,Extreme temperature,ROU,,,2000,7.0,,2000,7.0,,6.0,100.0,,,100.0,,56.51429055927763,43.0,°C
2000,Natural,Meteorological,Extreme temperature,TUR,,,2000,6.0,,2000,7.0,,11.0,300.0,,,300.0,1769.0,56.51429055927763,46.0,°C
2000,Natural,Meteorological,Extreme temperature,BGR,,,2000,6.0,,2000,7.0,,7.0,,,,,88.0,56.51429055927763,43.1,°C
2000,Natural,Meteorological,Extreme temperature,SCG,,,2000,7.0,,2000,7.0,,3.0,70.0,,,70.0,,56.51429055927763,42.0,°C
2000,Technological,Transport,Road,ESP,,,2000,7.0,6.0,2000,7.0,6.0,27.0,11.0,,,11.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,MAR,,,2000,7.0,6.0,2000,7.0,6.0,19.0,20.0,,,20.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,AGO,,,2000,7.0,6.0,2000,7.0,6.0,23.0,20.0,,,20.0,,56.51429055927763,,nan
2000,Natural,Geophysical,Earthquake,NIC,11.884,-85.988,2000,7.0,6.0,2000,7.0,6.0,7.0,42.0,1785.0,5650.0,7477.0,,56.51429055927763,5.4,Moment Magnitude
2000,Technological,Transport,Road,CMR,,,2000,7.0,7.0,2000,7.0,7.0,16.0,,,,,,56.51429055927763,,nan
2000,Technological,Transport,Road,CHN,,,2000,7.0,6.0,2000,7.0,6.0,65.0,,,,,,56.51429055927763,,nan
2000,Technological,Transport,Air,COL,,,2000,7.0,9.0,2000,7.0,9.0,13.0,7.0,,,7.0,,56.51429055927763,,nan
2000,Technological,Transport,Air,MEX,,,2000,7.0,8.0,2000,7.0,8.0,19.0,,,,,,56.51429055927763,,nan
2000,Natural,Biological,Epidemic,LAO,,,2000,6.0,,2000,6.0,,44.0,,,,,,56.51429055927763,,Vaccinated
2000,Natural,Biological,Epidemic,BDI,,,2000,5.0,,2000,6.0,,,100.0,,,100.0,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,RUS,,,2000,6.0,,2000,6.0,,,,,,,,56.51429055927763,,Km2
2000,Technological,Miscellaneous accident,Collapse (Miscellaneous),USA,,,2000,7.0,1.0,2000,7.0,1.0,1.0,100.0,,,100.0,,56.51429055927763,,nan
2000,Natural,Meteorological,Storm,PHL,,,2000,7.0,5.0,2000,7.0,5.0,11.0,,,120000.0,120000.0,13271.0,56.51429055927763,185.0,Kph
2000,Natural,Meteorological,Storm,PHL,,,2000,7.0,7.0,2000,7.0,7.0,75.0,11.0,1483310.0,,1483321.0,45587.0,56.51429055927763,200.0,Kph
2000,Natural,Meteorological,Extreme temperature,CYP,,,2000,7.0,,2000,7.0,,5.0,400.0,,,400.0,,56.51429055927763,43.0,°C
2000,Natural,Hydrological,Flood,ETH,,,2000,6.0,29.0,2000,6.0,29.0,60.0,,,,,,56.51429055927763,,Km2
2000,Technological,Transport,Water,CHN,,,2000,6.0,22.0,2000,6.0,22.0,134.0,,63.0,,63.0,,56.51429055927763,,nan
2000,Natural,Hydrological,Flood,THA,,,2000,6.0,21.0,2000,6.0,21.0,,,2500.0,,2500.0,,56.51429055927763,,Km2
2000,Technological,Industrial accident,Explosion (Industrial),CHN,,,2000,6.0,16.0,2000,6.0,16.0,12.0,,,,,,56.51429055927763,,m3
2000,Natural,Biological,Infestation,PER,,,2000,6.0,,2000,6.0,,,,,,,,56.51429055927763,,nan
2000,Technological,Transport,Air,CHN,,,2000,6.0,22.0,2000,6.0,22.0,44.0,,,,,,56.51429055927763,,nan
2000,Technological,Transport,Rail,IDN,,,2000,6.0,28.0,2000,6.0,28.0,32.0,,,,,,56.51429055927763,,nan
2000,Natural,Climatological,Wildfire,USA,,,2000,6.0,27.0,2000,6.0,27.0,,2.0,8000.0,75.0,8077.0,,56.51429055927763,607.0,Km2
2000,Natural,Climatological,Wildfire,BGR,,,2000,7.0,1.0,2000,7.0,1.0,7.0,17.0,,150.0,167.0,31143.0,56.51429055927763,36.0,Km2
2000,Natural,Hydrological,Flood,VNM,,,2000,7.0,,2000,11.0,,460.0,4.0,5000000.0,,5000004.0,442366.0,56.51429055927763,1400.0,Km2
2000,Technological,Transport,Road,SAU,,,2000,7.0,10.0,2000,7.0,10.0,22.0,,,,,,56.51429055927763,,nan
2000,Technological,Transport,Road,PAK,,,2000,7.0,11.0,2000,7.0,11.0,11.0,32.0,,,32.0,,56.51429055927763,,nan
2000,Technological,Transport,Road,MLI,,,2000,7.0,11.0,2000,7.0,11.0,21.0,30.0,,,30.0,,56.51429055927763,,nan
2000,Technological,Industrial accident,Explosion (Industrial),NGA,,,2000,7.0,10.0,2000,7.0,10.0,260.0,19.0,,,19.0,,56.51429055927763,,m3
2000,Natural,Hydrological,Mass movement (wet),PHL,,,2000,7.0,10.0,2000,7.0,10.0,287.0,38.0,2800.0,,2838.0,,56.51429055927763,,nan
